VariantID,Country,first_seq,last_seq,variant,total_cases,total_deaths
2370,Czech Republic,1/4/2021,10/9/2021,20I.Alpha.V1,134373.5854,2412.055027
2371,South Africa,1/5/2021,8/27/2021,20I.Alpha.V1,8961.620808,264.857059
2372,Kosovo,1/5/2021,7/29/2021,20I.Alpha.V1,1145.938086,24.03014257
2373,Ecuador,1/5/2021,9/12/2021,20I.Alpha.V1,13547.72404,870.0092812
2374,Indonesia,1/5/2021,11/7/2021,20I.Alpha.V1,16771.61867,566.7110391
2375,Hungary,1/6/2021,2/26/2021,20I.Alpha.V1,20159.66501,711.5339967
2376,Gambia,1/6/2021,5/3/2021,20I.Alpha.V1,228.4484812,6.774865992
2377,Vietnam,1/8/2021,5/22/2021,20I.Alpha.V1,11.66542366,0.095711622
2378,Morocco,1/8/2021,7/22/2021,20I.Alpha.V1,46020.91278,771.4220264
2379,Iran,1/8/2021,7/19/2021,20I.Alpha.V1,487547.1712,12004.08559
2380,Niger,1/9/2021,1/9/2021,20I.Alpha.V1,149.7647059,4.941176471
2381,Mauritius,1/10/2021,1/10/2021,20I.Alpha.V1,0.369178082,0.006849315
2382,Trinidad and Tobago,1/12/2021,5/4/2021,20I.Alpha.V1,36.78561453,0.581354749
2383,Togo,1/12/2021,4/26/2021,20I.Alpha.V1,327.3712297,3.113689095
2384,Latvia,1/12/2021,7/6/2021,20I.Alpha.V1,19991.68822,367.4606415
2385,Belize,1/12/2021,8/8/2021,20I.Alpha.V1,601.5833333,14.125
2386,Angola,1/15/2021,7/19/2021,20I.Alpha.V1,1855.578947,43.9558011
2387,Côte d'Ivoire,1/15/2021,4/28/2021,20I.Alpha.V1,2304.132219,14.34346505
2388,Burkina Faso,1/16/2021,2/3/2021,20I.Alpha.V1,106.0451613,1.229032258
2389,China,1/17/2021,6/6/2021,20I.Alpha.V1,140846.3558,6064.932515
2390,Montenegro,1/17/2021,8/5/2021,20I.Alpha.V1,6372.010135,101.2668919
2391,Cabo Verde,1/18/2021,2/3/2021,20I.Alpha.V1,1160.326531,11.02040816
2392,Central African Republic,1/20/2021,3/17/2021,20I.Alpha.V1,194.0229885,2.413793103
2393,Croatia,1/20/2021,8/27/2021,20I.Alpha.V1,36093.02571,806.5729795
2394,Liechtenstein,1/21/2021,6/10/2021,20I.Alpha.V1,123.8522727,2.306818182
2395,Ethiopia,1/23/2021,6/10/2021,20I.Alpha.V1,6847.299453,105.8577013
2396,Guinea,1/26/2021,6/8/2021,20I.Alpha.V1,1682.819533,11.83864119
2397,Cameroon,1/26/2021,4/17/2021,20I.Alpha.V1,976.731383,14.15159574
2398,Moldova,1/27/2021,6/24/2021,20I.Alpha.V1,45172.94762,1088.857143
2399,Congo (Kinshasa),1/28/2021,5/25/2021,20I.Alpha.V1,724.9302326,18.13953488
2400,Benin,1/30/2021,6/3/2021,20I.Alpha.V1,272.0248007,3.433126661
2401,Azerbaijan,2/1/2021,2/7/2021,20I.Alpha.V1,27738.48,378.96
2402,Lithuania,2/2/2021,8/4/2021,20I.Alpha.V1,28786.16147,447.9114611
2403,Cambodia,2/3/2021,10/30/2021,20I.Alpha.V1,13169.39456,309.2545305
2404,Monaco,2/4/2021,4/17/2021,20I.Alpha.V1,26.91011236,0.348314607
2405,Equatorial Guinea,2/6/2021,2/9/2021,20I.Alpha.V1,33.92145015,0.525679758
2406,Djibouti,2/12/2021,5/3/2021,20I.Alpha.V1,662.8307116,8.639700375
2407,Antigua and Barbuda,2/14/2021,7/25/2021,20I.Alpha.V1,83.86206897,2.817241379
2408,Bahrain,2/14/2021,7/31/2021,20I.Alpha.V1,2321.553231,11.93609501
2409,Colombia,2/15/2021,8/20/2021,20I.Alpha.V1,24595.0808,624.5696512
2410,Ukraine,2/18/2021,7/23/2021,20I.Alpha.V1,191029.0631,4547.183558
2411,Suriname,2/18/2021,8/9/2021,20I.Alpha.V1,392.2836523,10.04581111
2412,Tunisia,2/20/2021,5/20/2021,20I.Alpha.V1,15794,575.6666667
2413,Costa Rica,2/22/2021,8/11/2021,20I.Alpha.V1,14824.1574,181.0796852
2414,Belarus,2/23/2021,2/24/2021,20I.Alpha.V1,26410.03125,181.78125
2415,Congo (Brazzaville),2/25/2021,7/1/2021,20I.Alpha.V1,426.4837626,5.576707727
2416,Paraguay,2/28/2021,7/20/2021,20I.Alpha.V1,2836.442797,91.48728814
2417,Somalia,2/28/2021,3/5/2021,20I.Alpha.V1,858.59375,29.96875
2418,Egypt,3/1/2021,5/17/2021,20I.Alpha.V1,7627.62357,444.4805492
2419,Kazakhstan,3/2/2021,8/17/2021,20I.Alpha.V1,104775.9579,1585.649887
2420,Sudan,3/4/2021,3/28/2021,20I.Alpha.V1,237.0339623,15.30566038
2421,Guatemala,3/11/2021,7/15/2021,20I.Alpha.V1,4051.916209,121.5741758
2422,Grenada,3/12/2021,6/24/2021,20I.Alpha.V1,17.25,0.107142857
2423,Madagascar,3/15/2021,4/20/2021,20I.Alpha.V1,626.4528302,10.62264151
2424,Armenia,3/18/2021,7/6/2021,20I.Alpha.V1,17066.79832,342.605042
2425,Venezuela,3/18/2021,7/3/2021,20I.Alpha.V1,8915.967742,102.3548387
2426,Bahamas,3/18/2021,8/7/2021,20I.Alpha.V1,1805.001984,34.53373016
2427,Afghanistan,3/21/2021,5/29/2021,20I.Alpha.V1,9644.899471,398.8042328
2428,Uganda,3/25/2021,6/15/2021,20I.Alpha.V1,612.0853795,4.354352679
2429,Panama,3/25/2021,4/30/2021,20I.Alpha.V1,18929.90769,323.5846154
2430,Malta,3/25/2021,7/8/2021,20I.Alpha.V1,3280.913729,44.80519481
2431,South Sudan,4/3/2021,4/3/2021,20I.Alpha.V1,25.96202532,0.283544304
2432,Liberia,4/4/2021,5/20/2021,20I.Alpha.V1,27.37380192,1.086261981
2433,Saudi Arabia,4/6/2021,5/24/2021,20I.Alpha.V1,15529.42623,255.175644
2434,Algeria,4/12/2021,7/28/2021,20I.Alpha.V1,11418.8882,284.2919255
2435,Nepal,4/14/2021,6/2/2021,20I.Alpha.V1,1709.913174,22.61976048
2436,Mozambique,4/21/2021,5/7/2021,20I.Alpha.V1,45.76704731,0.535073409
2437,Honduras,4/23/2021,4/23/2021,20I.Alpha.V1,1038.868687,25.73232323
2438,El Salvador,4/29/2021,8/2/2021,20I.Alpha.V1,2674.611354,81.0349345
2439,Seychelles,5/15/2021,6/8/2021,20I.Alpha.V1,46.98241206,0.158291457
2440,Haiti,5/19/2021,5/19/2021,20I.Alpha.V1,39.64431487,0.804664723
2441,Burundi,5/27/2021,5/27/2021,20I.Alpha.V1,20.66666667,0.026666667
2442,Libya,6/5/2021,6/5/2021,20I.Alpha.V1,2596.569444,43.56944444
2443,Andorra,6/7/2021,7/2/2021,20I.Alpha.V1,755.2403101,6.891472868
2444,Uzbekistan,6/25/2021,6/25/2021,20I.Alpha.V1,1098.314721,7.360406091
2445,China,10/22/2019,7/17/2021,S.A222,349770.3067,14831.5092
2446,Australia,3/8/2020,11/17/2021,S.A222,3521.453314,34.86767057
2447,Spain,3/13/2020,11/22/2021,S.A222,216079.0496,3723.832744
2448,USA,3/18/2020,11/22/2021,S.A222,948895.1145,15252.94656
2449,UK,3/22/2020,11/27/2021,S.A222,5218612.949,74521.64119
2450,Iceland,3/23/2020,8/30/2021,S.A222,2164.787848,6.673330126
2451,Canada,3/24/2020,11/17/2021,S.A222,1186586.037,19880.40136
2452,Greece,3/29/2020,11/17/2021,S.A222,22215.83748,442.6302171
2453,Turkey,4/3/2020,11/17/2021,S.A222,31950.97151,279.5460325
2454,Japan,4/7/2020,11/13/2021,S.A222,3109.798679,33.03322803
2455,France,4/8/2020,11/22/2021,S.A222,1352398.9,21486.09557
2456,Brazil,4/8/2020,11/11/2021,S.A222,21694.92677,603.9045925
2457,Ireland,4/11/2020,11/20/2021,S.A222,6961.870006,74.41004923
2458,Italy,4/25/2020,11/22/2021,S.A222,167013.0962,4512.080986
2459,South Africa,5/15/2020,11/18/2021,S.A222,57382.35301,1755.381171
2460,Mexico,5/15/2020,11/16/2021,S.A222,180994.8294,13702.40704
2461,Russia,5/18/2020,11/3/2021,S.A222,24467.26342,684.4223619
2462,Germany,6/4/2020,11/20/2021,S.A222,99397.45653,1852.156968
2463,Argentina,6/10/2020,10/25/2021,S.A222,25593.24881,561.3851653
2464,Senegal,6/15/2020,8/6/2021,S.A222,935.1248643,20.56568947
2465,Netherlands,6/20/2020,11/22/2021,S.A222,524600.4994,4032.621677
2466,United Arab Emirates,6/28/2020,6/20/2021,S.A222,10985.6776,31.53745254
2467,Belgium,7/17/2020,11/26/2021,S.A222,39115.12861,616.9662036
2468,Switzerland,7/22/2020,11/23/2021,S.A222,28989.31473,343.9555762
2469,Egypt,7/23/2020,10/21/2021,S.A222,3683.832952,207.6773455
2470,Norway,7/28/2020,11/22/2021,S.A222,7342.3219,29.99162886
2471,Zambia,8/2/2020,2/10/2021,S.A222,66.06851385,0.907808564
2472,Denmark,8/3/2020,11/24/2021,S.A222,62176.19807,378.3649483
2473,India,8/10/2020,11/20/2021,S.A222,1269965.506,17136.12287
2474,Sweden,8/14/2020,11/22/2021,S.A222,28504.58481,362.3215237
2475,Slovenia,8/21/2020,10/20/2021,S.A222,2874.851208,42.83980815
2476,Latvia,8/22/2020,7/6/2021,S.A222,7140.781135,131.2523479
2477,Austria,8/28/2020,11/7/2021,S.A222,11760.41586,153.0380051
2478,Taiwan,9/6/2020,8/26/2021,S.A222,245.3384615,12.8
2479,Lithuania,9/7/2020,11/12/2021,S.A222,14350.05692,204.8127832
2480,Pakistan,9/9/2020,10/29/2021,S.A222,22920.64617,512.3140787
2481,Estonia,9/13/2020,11/2/2021,S.A222,2808.521805,22.10300429
2482,Luxembourg,9/14/2020,11/12/2021,S.A222,1666.429815,16.9119444
2483,Tunisia,9/15/2020,3/4/2021,S.A222,23688.97884,814.8888889
2484,Cyprus,9/16/2020,1/26/2021,S.A222,1171.914894,7.238297872
2485,Finland,9/20/2020,10/21/2021,S.A222,1928.616921,15.02036146
2486,New Zealand,9/22/2020,11/15/2021,S.A222,137.4206229,0.529180526
2487,Czech Republic,9/24/2020,11/26/2021,S.A222,58181.81971,908.7842569
2488,South Korea,9/29/2020,11/1/2021,S.A222,57591.25857,449.8069894
2489,Malaysia,10/1/2020,11/15/2021,S.A222,225400.2011,2626.31732
2490,Serbia,10/2/2020,9/1/2021,S.A222,13326.5913,127.0782609
2491,Thailand,10/9/2020,11/8/2021,S.A222,7772.817049,77.52
2492,Peru,10/12/2020,11/3/2021,S.A222,18513.98985,1683.300821
2493,Chile,10/12/2020,11/15/2021,S.A222,5543.829364,121.8588253
2494,Singapore,10/14/2020,11/23/2021,S.A222,2836.229176,7.46168635
2495,Indonesia,10/15/2020,11/14/2021,S.A222,255821.5617,8645.571241
2496,Jordan,10/16/2020,10/25/2021,S.A222,4779.995925,61.44421803
2497,Cameroon,10/26/2020,10/26/2020,S.A222,38.64007092,0.755319149
2498,Hungary,10/29/2020,1/21/2021,S.A222,1179.641791,38.84908789
2499,Solomon Islands,10/30/2020,11/1/2020,S.A222,3.555555556,0
2500,Romania,10/31/2020,11/5/2021,S.A222,34930.02649,1033.07185
2501,Portugal,11/2/2020,11/16/2021,S.A222,27936.85912,459.8620584
2502,Qatar,11/7/2020,9/21/2021,S.A222,4125.719478,10.56939023
2503,Mauritius,11/12/2020,10/5/2021,S.A222,88.1260274,0.547945205
2504,Croatia,11/12/2020,11/11/2021,S.A222,7437.078257,138.5410343
2505,Philippines,11/19/2020,8/31/2021,S.A222,85154.27673,1431.379365
2506,Fiji,11/21/2020,12/1/2020,S.A222,0.082894737,0.003947368
2507,Equatorial Guinea,11/24/2020,1/2/2021,S.A222,31.88519637,0.519637462
2508,Nigeria,11/25/2020,9/12/2021,S.A222,278.3660144,3.631389776
2509,Poland,11/25/2020,11/18/2021,S.A222,30142.4291,735.1738005
2510,Panama,11/27/2020,11/27/2020,S.A222,311.0461538,5.826923077
2511,Slovakia,11/30/2020,11/11/2021,S.A222,30035.69981,411.6002057
2512,Israel,12/3/2020,11/21/2021,S.A222,12895.7182,78.65759399
2513,Bulgaria,12/11/2020,10/28/2021,S.A222,14926.43641,597.0645051
2514,Kosovo,12/11/2020,10/4/2021,S.A222,3589.002037,66.35845214
2515,Kazakhstan,12/13/2020,2/26/2021,S.A222,588.8294515,7.462809917
2516,Iraq,12/14/2020,7/28/2021,S.A222,13927.56567,161.8563923
2517,Morocco,12/17/2020,9/9/2021,S.A222,15804.63436,235.5947137
2518,North Macedonia,12/17/2020,11/8/2021,S.A222,1854.613309,65.12589928
2519,Kenya,12/19/2020,9/21/2021,S.A222,713.078896,14.46046709
2520,Zimbabwe,12/19/2020,8/18/2021,S.A222,1050.91975,36.16434407
2521,Jamaica,12/21/2020,7/25/2021,S.A222,554.496,12.544
2522,Mozambique,12/23/2020,9/1/2021,S.A222,287.2835237,3.652854812
2523,Guatemala,12/23/2020,12/23/2020,S.A222,92.20879121,3.254807692
2524,Vietnam,12/24/2020,10/22/2021,S.A222,229922.5602,5618.942822
2525,Colombia,12/29/2020,10/29/2021,S.A222,15919.35599,405.1451529
2526,Ukraine,12/30/2020,10/25/2021,S.A222,94988.40255,2228.766832
2527,Suriname,1/3/2021,10/6/2021,S.A222,187.644807,4.037025416
2528,Lebanon,1/5/2021,7/2/2021,S.A222,459.7183811,6.623946037
2529,Oman,1/6/2021,7/6/2021,S.A222,2840.033985,34.04248088
2530,Ghana,1/6/2021,9/8/2021,S.A222,829.1424358,7.334489938
2531,Belize,1/7/2021,8/10/2021,S.A222,1298.614943,30.37643678
2532,Uruguay,1/8/2021,4/10/2021,S.A222,1051.586777,10.51735537
2533,Guinea-Bissau,1/11/2021,1/11/2021,S.A222,12.26732673,0.222772277
2534,Rwanda,1/12/2021,10/21/2021,S.A222,6407.645974,84.92931776
2535,Sri Lanka,1/12/2021,11/18/2021,S.A222,47200.44222,1197.932801
2536,Lesotho,1/15/2021,1/15/2021,S.A222,73.22988506,1.068965517
2537,Dominican Republic,1/15/2021,10/12/2021,S.A222,7314.451213,81.22048518
2538,Angola,1/20/2021,7/16/2021,S.A222,189.0363478,4.429194533
2539,Botswana,1/20/2021,7/14/2021,S.A222,132.8922312,2.077451445
2540,Monaco,1/21/2021,8/23/2021,S.A222,47.05617978,0.494382022
2541,Dominica,1/22/2021,1/22/2021,S.A222,7.793103448,0
2542,Bangladesh,1/25/2021,10/21/2021,S.A222,9766.628997,173.2853659
2543,Bolivia,1/28/2021,1/28/2021,S.A222,1261.832335,61.23353293
2544,Iran,1/29/2021,5/3/2021,S.A222,20145.39302,574.4650901
2545,Azerbaijan,2/1/2021,2/1/2021,S.A222,18423.68,250.88
2546,Liechtenstein,3/7/2021,10/6/2021,S.A222,20.23863636,0.329545455
2547,Bosnia and Herzegovina,3/7/2021,10/25/2021,S.A222,1436.135349,65.64146868
2548,Liberia,3/9/2021,7/10/2021,S.A222,861.5846645,23.29073482
2549,Sudan,3/10/2021,3/10/2021,S.A222,115.7962264,7.226415094
2550,Namibia,3/17/2021,6/17/2021,S.A222,2958.312236,46.70886076
2551,Papua New Guinea,3/31/2021,10/13/2021,S.A222,2243.139179,24.87208367
2552,Mali,4/4/2021,4/4/2021,S.A222,49.20930233,1.823255814
2553,Bahrain,4/5/2021,11/13/2021,S.A222,27002.89679,135.6958858
2554,Nepal,4/19/2021,9/22/2021,S.A222,47175.32934,662.2155689
2555,Congo (Kinshasa),4/20/2021,4/20/2021,S.A222,84.54651163,2.174418605
2556,Malawi,4/22/2021,9/22/2021,S.A222,1404.637187,51.85677308
2557,Malta,4/24/2021,7/10/2021,S.A222,143.5992579,1.948051948
2558,Trinidad and Tobago,4/27/2021,4/27/2021,S.A222,3.473114525,0.056215084
2559,South Sudan,4/27/2021,4/27/2021,S.A222,26.7164557,0.288607595
2560,Georgia,5/2/2021,10/15/2021,S.A222,2049.86495,29.51005025
2561,Barbados,5/4/2021,7/14/2021,S.A222,35.50280899,0.404494382
2562,Burkina Faso,5/9/2021,5/9/2021,S.A222,43.15806452,0.522580645
2563,Ecuador,5/11/2021,10/2/2021,S.A222,790.3346396,50.73888832
2564,Afghanistan,5/21/2021,5/24/2021,S.A222,350.6613757,14.87830688
2565,Cambodia,5/23/2021,8/30/2021,S.A222,63.57495881,1.298736958
2566,Kuwait,5/24/2021,9/26/2021,S.A222,47733.91192,283.7465091
2567,Uganda,6/6/2021,6/6/2021,S.A222,29.53962054,0.213727679
2568,Togo,6/14/2021,6/28/2021,S.A222,21.41686002,0.197989172
2569,Albania,6/16/2021,7/9/2021,S.A222,1268.708134,23.50239234
2570,Benin,6/20/2021,7/3/2021,S.A222,36.3108946,0.460584588
2571,Gambia,6/24/2021,8/5/2021,S.A222,106.3758189,2.976771888
2572,Eswatini,6/26/2021,7/8/2021,S.A222,368.3747073,12.83372365
2573,Costa Rica,6/27/2021,10/22/2021,S.A222,5469.454009,68.33251353
2574,Maldives,6/28/2021,9/18/2021,S.A222,264.3410222,0.725011307
2575,Saudi Arabia,7/5/2021,9/9/2021,S.A222,5112.196721,80.59953162
2576,Sierra Leone,7/6/2021,9/8/2021,S.A222,212.5333333,4.033333333
2577,Andorra,7/8/2021,9/11/2021,S.A222,467.6899225,4.031007752
2578,Timor-Leste,7/10/2021,7/10/2021,S.A222,23.8195122,0.06097561
2579,Montenegro,7/13/2021,9/6/2021,S.A222,667.0382883,9.966216216
2580,Bahamas,7/17/2021,8/8/2021,S.A222,431.5833333,8.444444444
2581,Antigua and Barbuda,7/18/2021,7/18/2021,S.A222,4.372413793,0.144827586
2582,Brunei,7/21/2021,8/17/2021,S.A222,124.0776699,0.436893204
2583,Uzbekistan,7/23/2021,7/23/2021,S.A222,1246.558376,8.314720812
2584,Burundi,7/28/2021,7/28/2021,S.A222,537.2,0.72
2585,Ethiopia,8/4/2021,8/11/2021,S.A222,1343.014855,20.87568413
2586,Djibouti,8/6/2021,9/16/2021,S.A222,17.917603,0.235205993
2587,Paraguay,8/18/2021,8/18/2021,S.A222,484.345339,16.41101695
2588,Guyana,9/6/2021,9/7/2021,S.A222,2355.936,57.552
2589,Seychelles,9/16/2021,10/4/2021,S.A222,27.08040201,0.140703518
2590,China,10/22/2019,7/28/2020,S.T572,25274.02863,1294.920245
2591,Iran,3/10/2020,1/31/2021,S.T572,7984.228604,326.3457207
2592,France,3/11/2020,11/16/2021,S.T572,50270.70863,808.4958462
2593,Netherlands,3/16/2020,11/9/2021,S.T572,8553.756358,71.57945681
2594,USA,3/16/2020,11/19/2021,S.T572,58460.09408,941.8777754
2595,New Zealand,3/23/2020,3/23/2020,S.T572,0.020562443,0
2596,Australia,3/23/2020,10/12/2021,S.T572,814.3886805,9.020011913
2597,Canada,3/24/2020,10/20/2021,S.T572,6945.583647,117.737799
2598,Malaysia,3/25/2020,10/25/2021,S.T572,4586.908799,53.63854414
2599,UK,3/27/2020,11/23/2021,S.T572,70330.36462,1018.302251
2600,Spain,3/28/2020,11/16/2021,S.T572,13124.47971,227.5434168
2601,Luxembourg,3/30/2020,10/22/2021,S.T572,134.1946999,1.401832901
2602,Indonesia,4/1/2020,11/4/2021,S.T572,4728.938806,159.7914663
2603,Norway,4/6/2020,10/24/2021,S.T572,214.0234056,0.95421797
2604,Brazil,4/7/2020,11/9/2021,S.T572,16901.10825,470.7255843
2605,Panama,4/15/2020,4/25/2021,S.T572,3490.067308,59.70192308
2606,Japan,4/21/2020,11/5/2021,S.T572,386.6970386,4.107307567
2607,United Arab Emirates,4/27/2020,12/29/2020,S.T572,352.725233,1.14256127
2608,India,4/29/2020,10/29/2021,S.T572,32375.08638,432.5501675
2609,Chile,5/11/2020,11/9/2021,S.T572,1317.243793,29.12765359
2610,Russia,5/13/2020,10/23/2021,S.T572,7192.000681,200.6854674
2611,Maldives,5/19/2020,11/12/2021,S.T572,19233.95522,53.06422433
2612,Mexico,5/21/2020,11/8/2021,S.T572,2142.377442,162.2038927
2613,Côte d'Ivoire,5/30/2020,7/9/2020,S.T572,35.71428571,0.240121581
2614,Germany,6/16/2020,11/18/2021,S.T572,5208.140264,98.7811389
2615,Laos,7/7/2020,7/10/2020,S.T572,1.727272727,0
2616,Switzerland,7/8/2020,11/20/2021,S.T572,769.191857,9.301715136
2617,South Africa,7/15/2020,11/21/2021,S.T572,50390.0591,1540.563738
2618,Denmark,10/19/2020,11/20/2021,S.T572,1529.247785,9.55919744
2619,Italy,10/26/2020,11/10/2021,S.T572,6083.131673,167.0538543
2620,Slovenia,11/2/2020,10/18/2021,S.T572,239.0157167,3.595683453
2621,Tunisia,11/2/2020,11/2/2020,S.T572,327.5449735,7.306878307
2622,Jordan,11/2/2020,11/2/2020,S.T572,41.64187468,0.465104432
2623,Argentina,11/6/2020,10/12/2021,S.T572,7581.450367,166.3105119
2624,Kenya,11/11/2020,8/31/2021,S.T572,120.1849682,2.408152866
2625,Lithuania,12/2/2020,11/10/2021,S.T572,222.1592503,3.180628158
2626,Romania,12/10/2020,10/23/2021,S.T572,989.5175936,28.27096465
2627,Singapore,12/20/2020,11/18/2021,S.T572,86.44936634,0.218582022
2628,Turkey,12/21/2020,11/17/2021,S.T572,3042.949668,26.62343167
2629,Colombia,12/27/2020,9/27/2021,S.T572,9353.002666,238.2832704
2630,Austria,12/30/2020,10/20/2021,S.T572,906.26823,12.9571587
2631,Philippines,1/9/2021,8/18/2021,S.T572,1046.730207,18.0434052
2632,Egypt,1/9/2021,10/23/2021,S.T572,4815.250572,271.3340961
2633,Finland,1/12/2021,8/17/2021,S.T572,31.40925473,0.271223003
2634,Sweden,1/12/2021,11/20/2021,S.T572,6149.091951,78.16105303
2635,Angola,1/12/2021,4/3/2021,S.T572,26.26228555,0.628089561
2636,Israel,1/13/2021,11/18/2021,S.T572,1218.000877,7.415732553
2637,Portugal,1/14/2021,11/9/2021,S.T572,610.3446457,10.11423416
2638,Poland,1/15/2021,11/13/2021,S.T572,2257.128727,55.76972001
2639,Belgium,1/19/2021,11/18/2021,S.T572,1675.447157,28.48908223
2640,Burkina Faso,1/21/2021,1/21/2021,S.T572,31.3516129,0.341935484
2641,Malawi,1/25/2021,9/9/2021,S.T572,105.2545298,3.846419327
2642,Lebanon,1/26/2021,4/22/2021,S.T572,653.3726813,8.925379427
2643,Nigeria,1/27/2021,8/30/2021,S.T572,76.59944089,0.98043131
2644,Ireland,1/27/2021,11/20/2021,S.T572,279.3951608,2.986238992
2645,Latvia,1/29/2021,4/26/2021,S.T572,36.693072,0.668844426
2646,Czech Republic,2/3/2021,10/22/2021,S.T572,1369.218146,24.31918953
2647,Qatar,2/11/2021,9/2/2021,S.T572,658.8810069,1.701709517
2648,Sri Lanka,2/12/2021,11/21/2021,S.T572,30863.09598,783.2960675
2649,Paraguay,2/15/2021,2/15/2021,S.T572,153.7023305,3.128177966
2650,Slovakia,2/23/2021,10/14/2021,S.T572,470.3514807,7.248242282
2651,Peru,3/2/2021,10/17/2021,S.T572,5773.246779,526.8211026
2652,Croatia,3/3/2021,11/10/2021,S.T572,558.9344698,10.4817176
2653,Greece,3/3/2021,10/31/2021,S.T572,305.7846813,6.566684521
2654,Bulgaria,3/14/2021,10/5/2021,S.T572,1958.332078,81.59940256
2655,Estonia,3/16/2021,6/3/2021,S.T572,22.48182888,0.21805344
2656,Central African Republic,3/16/2021,3/16/2021,S.T572,19.25287356,0.24137931
2657,Ethiopia,4/1/2021,8/11/2021,S.T572,6491.238468,100.89914
2658,Kazakhstan,4/15/2021,4/26/2021,S.T572,1093.526672,19.71750563
2659,Costa Rica,5/5/2021,6/29/2021,S.T572,180.1087063,2.29267093
2660,Kosovo,5/7/2021,5/7/2021,S.T572,43.0892057,0.89898167
2661,Oman,5/18/2021,5/18/2021,S.T572,175.9634664,1.885301614
2662,Liberia,5/20/2021,5/20/2021,S.T572,6.843450479,0.271565495
2663,Monaco,5/21/2021,6/28/2021,S.T572,212.1722846,2.719101124
2664,Thailand,6/2/2021,9/30/2021,S.T572,525.7295082,5.484262295
2665,Bosnia and Herzegovina,6/4/2021,10/25/2021,S.T572,538.5507559,24.61555076
2666,Ecuador,6/8/2021,11/17/2021,S.T572,8032.862432,508.6927916
2667,Bangladesh,6/10/2021,9/20/2021,S.T572,2720.202439,48.00311653
2668,Algeria,6/14/2021,6/14/2021,S.T572,830.6956522,22.22981366
2669,Mauritius,6/24/2021,7/1/2021,S.T572,11.79246575,0.110958904
2670,Uganda,6/24/2021,6/24/2021,S.T572,42.15234375,0.435825893
2671,Eswatini,6/27/2021,7/8/2021,S.T572,138.1405152,4.81264637
2672,Bahrain,7/1/2021,11/10/2021,S.T572,979.5631274,4.92365333
2673,Rwanda,7/7/2021,7/21/2021,S.T572,73.83650891,0.851874616
2674,Ghana,8/15/2021,8/15/2021,S.T572,19.20714781,0.159958362
2675,Kuwait,8/20/2021,9/26/2021,S.T572,2209.90333,13.13641246
2676,Suriname,8/27/2021,8/27/2021,S.T572,8.930655789,0.222466269
2677,South Korea,9/11/2021,10/20/2021,S.T572,40.92042671,0.318976074
2678,China,10/22/2019,6/3/2020,S.Q677H.Yellowhammer,12172.97342,644.9570552
2679,Iceland,8/3/2020,8/3/2020,S.Q677H.Yellowhammer,0.083767114,0.000437426
2680,USA,10/3/2020,5/6/2021,S.Q677H.Yellowhammer,4842.801459,85.26541366
2681,Germany,10/4/2020,10/4/2020,S.Q677H.Yellowhammer,0.289551502,0.009220572
2682,Denmark,12/14/2020,12/14/2020,S.Q677H.Yellowhammer,0.885882183,0.007405608
2683,Mexico,12/25/2020,12/25/2020,S.Q677H.Yellowhammer,12.80387967,1.136814899
2684,Japan,1/10/2021,1/10/2021,S.Q677H.Yellowhammer,0.56914189,0.008005354
2685,Netherlands,1/13/2021,1/13/2021,S.Q677H.Yellowhammer,15.36857602,0.216363483
2686,Canada,2/4/2021,5/10/2021,S.Q677H.Yellowhammer,158.086682,3.096394318
2687,India,2/13/2021,2/19/2021,S.Q677H.Yellowhammer,119.233239,1.696730081
2688,Spain,3/1/2021,3/1/2021,S.Q677H.Yellowhammer,11.60628823,0.252112436
2689,France,3/16/2021,5/26/2021,S.Q677H.Yellowhammer,310.6784595,5.673810952
2690,Switzerland,4/17/2021,5/17/2021,S.Q677H.Yellowhammer,19.05920729,0.297555643
2691,Belize,4/29/2021,4/29/2021,S.Q677H.Yellowhammer,18.16954023,0.46408046
2692,Brazil,8/1/2021,8/1/2021,S.Q677H.Yellowhammer,59.41368071,1.659713098
2693,USA,8/11/2020,10/15/2021,21C.Epsilon,573360.8299,9208.613951
2694,Mexico,9/17/2020,7/28/2021,21C.Epsilon,12785.92881,1097.761173
2695,Germany,10/28/2020,6/8/2021,21C.Epsilon,35.82841937,0.864908801
2696,New Zealand,12/3/2020,12/28/2020,21C.Epsilon,1.73450257,0.020159258
2697,Canada,12/5/2020,7/16/2021,21C.Epsilon,31259.8959,586.7290883
2698,Australia,12/8/2020,4/12/2021,21C.Epsilon,54.12625793,1.673685641
2699,UK,12/10/2020,5/10/2021,21C.Epsilon,335.7340036,9.640860212
2700,Norway,12/16/2020,4/12/2021,21C.Epsilon,3.179781192,0.020950711
2701,South Korea,12/17/2020,6/24/2021,21C.Epsilon,412.8660983,5.393415599
2702,Japan,12/19/2020,4/16/2021,21C.Epsilon,19.66850709,0.35873119
2703,Singapore,12/24/2020,3/27/2021,21C.Epsilon,9.461764821,0.004708283
2704,Costa Rica,12/25/2020,6/29/2021,21C.Epsilon,1080.652238,13.75602558
2705,Chile,12/27/2020,8/3/2021,21C.Epsilon,1123.001069,24.72957768
2706,Israel,12/28/2020,2/25/2021,21C.Epsilon,84.12237161,0.6231441
